data,close,volume
2004/8/4,21.08,42584 
2004/8/5,21.66,62157 
2004/8/6,21.18,49130 
2004/8/9,20.84,51432 
2004/8/10,20.84,18266 
2004/8/11,21.08,51059 
2004/8/12,21.08,27230 
2004/8/13,21.08,30660 
2004/8/16,20.89,21420 
2004/8/17,21.08,15426 
2004/8/18,21.57,64632 
2004/8/19,22.53,84315 
2004/8/20,22.34,43497 
2004/8/23,22.63,37373 
2004/8/26,23.4,114868 
2004/8/27,23.11,38790 
2004/8/30,23.15,44672 
2004/8/31,22.63,49069 
2004/9/1,22.67,45259 
2004/9/2,22.1,53567 
2004/9/3,21.37,106204 
2004/9/6,21.18,57569 
2004/9/7,21.37,28521 
2004/9/8,21.13,29569 
2004/9/9,21.04,35937 
2004/9/10,21.47,43990 
2004/9/13,22.1,69329 
2004/9/14,21.9,48405 
2004/9/15,21.85,24175 
2004/9/16,21.85,32325 
2004/9/17,21.57,29706 
2004/9/20,21.76,24095 
2004/9/21,22.14,42124 
2004/9/22,22.05,28176 
2004/9/23,21.61,34975 
2004/9/24,21.04,64556 
2004/9/27,20.7,63427 
2004/9/29,20.56,33825 
2004/9/30,20.84,37687 
2004/10/1,21.42,36910 
2004/10/4,21.9,72670 
2004/10/5,21.81,39706 
2004/10/6,21.66,42932 
2004/10/7,21.66,40020 
2004/10/8,20.84,82767 
2004/10/11,20.6,32633 
2004/10/12,20.51,46230 
2004/10/13,20.51,26679 
2004/10/14,20.56,40057 
2004/10/15,20.46,35218 
2004/10/18,20.31,21263 
2004/10/19,20.7,30227 
2004/10/20,20.6,38519 
2004/10/21,20.8,36489 
2004/10/22,20.8,39928 
2004/10/26,20.31,30889 
2004/10/27,20.17,35458 
2004/10/28,20.7,86040 
2004/10/29,21.08,60953 
2004/11/1,21.13,53144 
2004/11/2,21.66,76458 
2004/11/3,22.58,143646 
2004/11/4,22.87,144703 
2004/11/5,22.96,106128 
2004/11/8,23.06,46029 
2004/11/9,23.01,53002 
2004/11/10,23.11,68238 
2004/11/11,22.29,50872 
2004/11/12,22.63,33275 
2004/11/15,22.87,46531 
2004/11/16,23.3,69165 
2004/11/17,23.92,122312 
2004/11/18,24.31,113726 
2004/11/19,24.31,79105 
2004/11/22,23.2,61925 
2004/11/23,23.3,48714 
2004/11/24,23.54,39056 
2004/11/25,23.25,37224 
2004/11/26,22.72,35390 
2004/11/29,22.58,36946 
2004/11/30,22.77,77755 
2004/12/1,22.34,39791 
2004/12/2,23.11,54154 
2004/12/3,23.54,61116 
2004/12/6,23.54,48054 
2004/12/7,23.68,57739 
2004/12/8,23.49,39897 
2004/12/9,23.2,52973 
2004/12/10,23.2,67862 
2004/12/13,22.91,55784 
2004/12/14,23.15,31794 
2004/12/15,23.97,72308 
2004/12/16,24.07,49077 
2004/12/17,23.97,35753 
2004/12/20,24.07,50914 
2004/12/21,23.73,47578 
2004/12/22,23.97,81145 
2004/12/23,24.07,35016 
2004/12/24,24.07,21848 
2004/12/27,24.02,7049 
2004/12/28,24.07,26379 
2004/12/29,24.31,40412 
2004/12/30,24.31,42509 
2004/12/31,24.31,37953 
2005/1/3,24.55,26097 
2005/1/4,23.88,27821 
2005/1/5,23.35,38000 
2005/1/6,23.11,43601 
2005/1/7,23.01,43700 
2005/1/10,23.35,35252 
2005/1/11,23.2,32803 
2005/1/12,22.63,41124 
2005/1/13,22.53,35955 
2005/1/14,22.63,48925 
2005/1/17,23.54,41588 
2005/1/18,23.64,42294 
2005/1/19,22.96,31281 
2005/1/20,23.11,39515 
2005/1/21,22.87,28724 
2005/1/24,22.63,23761 
2005/1/25,22.91,37083 
2005/1/26,23.68,70886 
2005/1/27,23.78,43795 
2005/1/28,24.07,81134 
2005/1/31,25.03,127694 
2005/2/1,25.27,105802 
2005/2/2,25.75,106976 
2005/2/3,25.75,89138 
2005/2/14,26.24,139791 
2005/2/15,26.48,60535 
2005/2/16,26.24,38292 
2005/2/17,25.75,42977 
2005/2/18,25.99,60422 
2005/2/21,26.24,27898 
2005/2/22,25.99,25373 
2005/2/23,25.75,53202 
2005/2/24,25.51,38312 
2005/2/25,26.48,84167 
2005/3/1,26.14,38224 
2005/3/2,26.04,45735 
2005/3/3,25.75,64315 
2005/3/4,25.27,66781 
2005/3/7,25.42,34804 
2005/3/8,25.85,33011 
2005/3/9,25.51,26793 
2005/3/10,25.03,44221 
2005/3/11,25.27,27266 
2005/3/14,24.79,32036 
2005/3/15,24.6,30322 
2005/3/16,25.03,42833 
2005/3/17,24.5,52153 
2005/3/18,24.5,29417 
2005/3/21,24.36,44378 
2005/3/22,24.31,36883 
2005/3/23,24.21,40548 
2005/3/24,24.36,37466 
2005/3/25,24.79,24768 
2005/3/28,24.79,18084 
2005/3/29,24.6,21191 
2005/3/30,24.36,48374 
2005/3/31,24.79,27060 
2005/4/1,25.32,37605 
2005/4/4,25.13,24189 
2005/4/6,24.79,27417 
2005/4/7,24.74,42240 
2005/4/8,25.18,32158 
2005/4/11,24.98,25709 
2005/4/12,25.18,16534 
2005/4/13,25.27,18007 
2005/4/14,24.69,41842 
2005/4/15,24.69,43910 
2005/4/18,24.21,69139 
2005/4/19,24.12,44680 
2005/4/20,24.12,30558 
2005/4/21,23.88,58209 
2005/4/22,23.88,39861 
2005/4/25,23.97,21850 
2005/4/26,24.84,51603 
2005/4/27,25.13,54693 
2005/4/28,25.51,42200 
2005/4/29,24.98,28513 
2005/5/3,25.18,40449 
2005/5/4,25.27,26164 
2005/5/5,25.95,57891 
2005/5/6,26.28,48639 
2005/5/9,26.33,43527 
2005/5/10,26.33,35166 
2005/5/11,25.8,44539 
2005/5/12,26.24,47587 
2005/5/13,26.38,54311 
2005/5/16,26.38,30444 
2005/5/17,26.14,28688 
2005/5/18,26.43,35266 
2005/5/19,27.15,93419 
2005/5/20,27.2,41226 
2005/5/23,26.57,22444 
2005/5/24,27.15,48951 
2005/5/25,26.86,47803 
2005/5/26,26.96,37762 
2005/5/27,27.34,37432 
2005/5/30,27.29,24261 
2005/5/31,27.39,66096 
2005/6/1,26.91,48490 
2005/6/2,27.39,56312 
2005/6/3,27.78,54487 
2005/6/6,27.97,50153 
2005/6/7,27.68,63207 
2005/6/8,28.02,71191 
2005/6/9,27.92,47510 
2005/6/10,27.97,88120 
2005/6/13,28.83,64207 
2005/6/14,28.83,41497 
2005/6/15,29.09,41672 
2005/6/16,29.57,45727 
2005/6/17,30.04,49525 
2005/6/20,30.09,40445 
2005/6/21,29.51,27178 
2005/6/22,30.09,38386 
2005/6/23,30.25,45651 
2005/6/24,29.94,34538 
2005/6/27,29.88,30574 
2005/6/28,29.83,30174 
2005/6/29,29.04,110212 
2005/6/30,29.14,39089 
2005/7/1,29.46,18870 
2005/7/4,29.14,18037 
2005/7/5,28.77,18987 
2005/7/6,28.88,49307 
2005/7/7,28.88,56006 
2005/7/8,28.45,67367 
2005/7/11,30.04,100414 
2005/7/12,30.2,70328 
2005/7/13,30.04,43965 
2005/7/14,30.15,28011 
2005/7/15,29.94,25142 
2005/7/19,29.72,28879 
2005/7/20,29.83,60499 
2005/7/21,29.83,58600 
2005/7/22,30.09,40422 
2005/7/25,29.67,22730 
2005/7/26,29.41,61743 
2005/7/27,28.08,112968 
2005/7/28,28.51,70681 
2005/7/29,28.14,38745 
2005/8/1,28.19,17146 
2005/8/2,29.04,41634 
2005/8/3,29.57,55187 
2005/8/4,28.93,33600 
2005/8/8,28.24,65311 
2005/8/9,28.03,56102 
2005/8/10,27.93,45507 
2005/8/11,28.35,31279 
2005/8/12,28.35,35578 
2005/8/15,28.03,47616 
2005/8/16,28.03,28840 
2005/8/17,27.87,37031 
2005/8/18,27.5,35585 
2005/8/19,27.29,39632 
2005/8/22,27.5,20143 
2005/8/23,27.5,26614 
2005/8/24,27.24,25404 
2005/8/25,27.4,21542 
2005/8/26,27.93,34692 
2005/8/29,27.13,35641 
2005/8/30,27.03,44046 
2005/8/31,28.56,55789 
2005/9/2,27.82,55650 
2005/9/5,27.56,22508 
2005/9/6,27.61,18247 
2005/9/7,27.5,14987 
2005/9/8,27.45,21068 
2005/9/9,27.29,26116 
2005/9/12,27.87,44476 
2005/9/13,28.3,74054 
2005/9/14,28.51,43513 
2005/9/15,28.51,33130 
2005/9/16,27.82,44725 
2005/9/19,28.14,35672 
2005/9/20,28.35,44858 
2005/9/21,28.35,16212 
2005/9/22,27.56,61142 
2005/9/23,27.19,35389 
2005/9/26,26.97,38391 
2005/9/27,27.24,37103 
2005/9/28,27.08,33818 
2005/9/29,27.56,48045 
2005/9/30,28.19,50348 
2005/10/3,27.93,35478 
2005/10/4,28.56,59224 
2005/10/5,28.67,62539 
2005/10/6,28.4,30352 
2005/10/7,28.51,37459 
2005/10/11,27.98,32967 
2005/10/12,27.4,47806 
2005/10/13,27.19,34703 
2005/10/14,27.03,38520 
2005/10/17,26.5,35537 
2005/10/18,26.71,33546 
2005/10/19,26.21,55634 
2005/10/20,26.6,51030 
2005/10/21,26.02,31346 
2005/10/24,26.6,41295 
2005/10/25,26.87,35932 
2005/10/26,26.87,27699 
2005/10/27,26.23,33267 
2005/10/28,26.66,61368 
2005/10/31,27.5,61076 
2005/11/1,27.4,26295 
2005/11/2,27.87,37019 
2005/11/3,28.3,48408 
2005/11/4,28.67,59134 
2005/11/7,28.77,41004 
2005/11/8,28.83,41110 
2005/11/9,29.25,71603 
2005/11/10,29.57,66767 
2005/11/11,30.15,92329 
2005/11/14,30.15,59665 
2005/11/15,30.15,54493 
2005/11/16,30.04,35391 
2005/11/17,29.67,25982 
2005/11/18,30.2,50556 
2005/11/21,30.62,64727 
2005/11/22,30.68,34065 
2005/11/23,31.58,95559 
2005/11/24,31.58,58568 
2005/11/25,31.26,22065 
2005/11/28,31.47,28680 
2005/11/29,30.57,39502 
2005/11/30,31.47,49991 
2005/12/1,31.36,54630 
2005/12/2,32.05,69879 
2005/12/5,32.79,44969 
2005/12/6,33.06,56766 
2005/12/7,33.06,41851 
2005/12/8,32.63,36493 
2005/12/9,32.16,39707 
2005/12/12,32.37,31192 
2005/12/13,32.79,43260 
2005/12/14,32.32,45578 
2005/12/15,32.21,31020 
2005/12/16,32.79,41400 
2005/12/19,33.06,35419 
2005/12/20,32.95,25539 
2005/12/21,33.32,31975 
2005/12/22,32.95,19599 
2005/12/23,33.8,34643 
2005/12/26,33.74,11918 
2005/12/27,33.74,20626 
2005/12/28,33.59,1947673 
2005/12/29,33.32,53633 
2005/12/30,33.06,28155 
2006/1/2,32.26,29267 
2006/1/3,33.27,68454 
2006/1/4,33.53,53059 
2006/1/5,33.85,43479 
2006/1/6,34.64,66362 
2006/1/9,36.02,75794 
2006/1/10,35.28,44405 
2006/1/11,34.8,67186 
2006/1/12,34.64,46494 
2006/1/13,34.11,36961 
2006/1/16,33.8,36002 
2006/1/17,34.17,37879 
2006/1/18,32.58,79147 
2006/1/19,32.79,51883 
2006/1/20,33.06,35319 
2006/1/23,32.69,28081 
2006/1/24,32.74,38641 
2006/1/25,33.59,39855 
2006/2/3,33.53,79436 
2006/2/6,35.17,52336 
2006/2/7,34.38,40155 
2006/2/8,33.37,34913 
2006/2/9,33.32,37009 
2006/2/10,33.11,37460 
2006/2/13,33,25958 
2006/2/14,32.95,46120 
2006/2/15,32.42,37023 
2006/2/16,33,43052 
2006/2/17,32.63,32251 
2006/2/20,33.16,22700 
2006/2/21,32.84,31715 
2006/2/22,32.74,36070 
2006/2/23,32.16,41692 
2006/2/24,32.26,44897 
2006/2/27,32.21,43733 
2006/3/1,31.95,55533 
2006/3/2,33.16,77472 
2006/3/3,32.69,42744 
2006/3/6,32.21,27293 
2006/3/7,31.79,35930 
2006/3/8,31.21,59895 
2006/3/9,31.63,26989 
2006/3/10,32.47,62588 
2006/3/13,32.47,17860 
2006/3/14,31.73,33166 
2006/3/15,32.32,31017 
2006/3/16,32,36358 
2006/3/17,32.1,40778 
2006/3/20,31.84,33866 
2006/3/21,32,38156 
2006/3/22,31.52,44273 
2006/3/23,31.52,37839 
2006/3/24,31.63,21882 
2006/3/27,31.89,24844 
2006/3/28,32.47,39385 
2006/3/29,32.74,44477 
2006/3/30,33.27,88159 
2006/3/31,33.96,87618 
2006/4/3,34.27,36317 
2006/4/4,34.11,25626 
2006/4/6,34.85,63077 
2006/4/7,35.65,65596 
2006/4/10,35.44,45727 
2006/4/11,34.96,32607 
2006/4/12,35.33,53613 
2006/4/13,35.54,37700 
2006/4/14,35.97,37570 
2006/4/17,35.86,33897 
2006/4/18,35.91,28570 
2006/4/19,36.71,55084 
2006/4/20,36.97,37284 
2006/4/21,36.65,38210 
2006/4/24,36.07,40260 
2006/4/25,35.44,34997 
2006/4/26,36.49,36146 
2006/4/27,35.54,48943 
2006/4/28,36.02,44850 
2006/5/2,35.54,50363 
2006/5/3,35.44,40079 
2006/5/4,35.7,24623 
2006/5/5,36.23,52903 
2006/5/8,36.71,40011 
2006/5/9,35.97,40518 
2006/5/10,35.17,72439 
2006/5/11,35.22,41413 
2006/5/12,34.33,54979 
2006/5/15,33.43,59123 
2006/5/16,33,56328 
2006/5/17,33.69,32078 
2006/5/18,33.06,54522 
2006/5/19,33.06,41843 
2006/5/22,32.16,64656 
2006/5/23,32.32,57881 
2006/5/24,32.26,55806 
2006/5/25,31.63,50961 
2006/5/26,31.47,60013 
2006/5/29,31.84,32913 
2006/5/30,31.89,56003 
2006/6/1,32.47,45092 
2006/6/2,33.06,44386 
2006/6/5,31.95,53213 
2006/6/6,32.16,52481 
2006/6/7,31.79,32267 
2006/6/8,29.57,77526 
2006/6/9,30.94,68570 
2006/6/12,30.41,53475 
2006/6/13,29.72,52514 
2006/6/14,30.73,56391 
2006/6/15,30.04,43513 
2006/6/16,31.42,55763 
2006/6/19,31.42,65354 
2006/6/20,31.45,90105 
2006/6/21,31.8,33843 
2006/6/22,33.18,41977 
2006/6/23,32.54,28732 
2006/6/26,32.77,23838 
2006/6/27,33,36649 
2006/6/28,32.26,56513 
2006/6/29,32.6,50917 
2006/6/30,33.58,71062 
2006/7/3,33.64,29707 
2006/7/4,33.81,30547 
2006/7/5,33.18,23118 
2006/7/6,32.83,39106 
2006/7/7,32.72,38635 
2006/7/10,32.72,40595 
2006/7/11,32.43,26394 
2006/7/12,32.83,51799 
2006/7/13,32.37,19607 
2006/7/14,31.68,51765 
2006/7/17,30.93,55813 
2006/7/18,31.11,29145 
2006/7/19,30.93,31915 
2006/7/20,32.31,47771 
2006/7/21,31.57,42575 
2006/7/24,30.42,73938 
2006/7/25,30.93,43437 
2006/7/26,30.99,38375 
2006/7/27,31.16,51881 
2006/7/28,31.28,41208 
2006/7/31,31.51,39280 
2006/8/1,31.68,20951 
2006/8/2,31.57,21800 
2006/8/3,31.57,31636 
2006/8/4,31.57,35369 
2006/8/7,31.39,21730 
2006/8/8,31.91,21349 
2006/8/9,32.08,52883 
2006/8/10,32.66,60633 
2006/8/11,33,46282 
2006/8/14,33.12,24859 
2006/8/15,33.12,20332 
2006/8/16,33.92,57853 
2006/8/17,34.33,61508 
2006/8/18,34.27,57094 
2006/8/21,33.29,41362 
2006/8/22,33.81,20933 
2006/8/23,33.41,32007 
2006/8/24,32.72,36379 
2006/8/25,32.77,24443 
2006/8/28,32.31,26575 
2006/8/29,32.49,25771 
2006/8/30,32.95,26559 
2006/8/31,33.41,39871 
2006/9/1,33.81,28850 
2006/9/4,34.1,26586 
2006/9/5,33.69,14894 
2006/9/6,33.23,24842 
2006/9/7,32.83,23155 
2006/9/8,32.6,30453 
2006/9/11,32.37,36123 
2006/9/12,32.6,28381 
2006/9/13,33.58,44704 
2006/9/14,33.58,40242 
2006/9/15,33.92,41982 
2006/9/18,34.44,61233 
2006/9/19,34.79,51127 
2006/9/20,34.44,33679 
2006/9/21,34.79,33814 
2006/9/22,34.33,28446 
2006/9/25,34.33,15969 
2006/9/26,34.79,25915 
2006/9/27,35.02,34994 
2006/9/28,35.02,73392 
2006/9/29,34.33,45843 
2006/10/2,34.61,44256 
2006/10/3,34.5,31123 
2006/10/4,33.64,46198 
2006/10/5,34.9,44590 
2006/10/11,34.84,37659 
2006/10/12,35.07,31164 
2006/10/13,36.34,77469 
2006/10/14,36.22,14366 
2006/10/16,37.37,79594 
2006/10/17,36.17,37928 
2006/10/18,35.65,36474 
2006/10/19,35.07,38049 
2006/10/20,35.53,19634 
2006/10/23,35.19,12833 
2006/10/24,36.22,52307 
2006/10/25,35.82,38659 
2006/10/26,35.36,32907 
2006/10/27,35.94,37745 
2006/10/30,34.9,59490 
2006/10/31,35.07,27335 
2006/11/1,34.61,53625 
2006/11/2,34.96,37838 
2006/11/3,35.13,58670 
2006/11/6,34.79,35902 
2006/11/7,34.84,39860 
2006/11/8,34.73,28548 
2006/11/9,34.79,42123 
2006/11/10,34.96,31828 
2006/11/13,34.5,26736 
2006/11/14,34.96,24040 
2006/11/15,35.53,51705 
2006/11/16,35.76,36218 
2006/11/17,35.88,29897 
2006/11/20,35.76,34279 
2006/11/21,36.22,43956 
2006/11/22,36.22,36525 
2006/11/23,36.51,44009 
2006/11/24,36.45,24540 
2006/11/27,37.14,43708 
2006/11/28,36.8,34177 
2006/11/29,37.09,63843 
2006/11/30,37.66,72605 
2006/12/1,38.24,70330 
2006/12/4,38.12,51133 
2006/12/5,38.47,47385 
2006/12/6,39.04,48563 
2006/12/7,38.52,35640 
2006/12/8,38.01,38371 
2006/12/11,38.24,34618 
2006/12/12,36.91,41605 
2006/12/13,37.32,38820 
2006/12/14,36.86,23387 
2006/12/15,37.32,34343 
2006/12/18,38.29,33660 
2006/12/19,37.43,35788 
2006/12/20,37.26,33041 
2006/12/21,37.32,34216 
2006/12/22,37.72,9505 
2006/12/25,37.43,4142 
2006/12/26,37.95,19121 
2006/12/27,38.18,22944 
2006/12/28,38.01,20309 
2006/12/29,38.81,30811 
2007/1/2,38.93,26080 
2007/1/3,39.1,42087 
2007/1/4,38.93,22326 
2007/1/5,38.47,30580 
2007/1/8,37.83,24177 
2007/1/9,37.95,26029 
2007/1/10,36.91,73601 
2007/1/11,37.83,68880 
2007/1/12,39.73,132901 
2007/1/15,39.79,69647 
2007/1/16,40.42,75840 
2007/1/17,40.77,49116 
2007/1/18,40.94,54736 
2007/1/19,40.13,47010 
2007/1/22,39.67,54717 
2007/1/23,39.56,38923 
2007/1/24,40.54,79267 
2007/1/25,40.82,39324 
2007/1/26,39.1,122032 
2007/1/29,39.44,46136 
2007/1/30,39.1,40161 
2007/1/31,38.75,83280 
2007/2/1,38.52,33641 
2007/2/2,38.98,51908 
2007/2/5,38.98,26408 
2007/2/6,39.62,35949 
2007/2/7,39.56,30682 
2007/2/8,39.33,42167 
2007/2/9,39.1,60008 
2007/2/12,38.52,51696 
2007/2/13,37.83,59866 
2007/2/14,38.7,35749 
2007/2/26,39.62,91536 
2007/2/27,39.85,76436 
2007/3/1,38.35,93532 
2007/3/2,38.41,32176 
2007/3/3,38.01,22498 
2007/3/5,36.4,75532 
2007/3/6,37.43,68035 
2007/3/7,37.66,52233 
2007/3/8,37.89,42225 
2007/3/9,38.24,38270 
2007/3/12,38.64,923063 
2007/3/13,39.73,87093 
2007/3/14,39.04,48967 
2007/3/15,39.67,38643 
2007/3/16,39.67,32004 
2007/3/19,39.67,24123 
2007/3/20,39.79,27139 
2007/3/21,40.08,36404 
2007/3/22,40.36,63395 
2007/3/23,40.25,51587 
2007/3/26,40.25,17671 
2007/3/27,39.79,47382 
2007/3/28,39.27,36811 
2007/3/29,39.5,57719 
2007/3/30,39.04,40479 
2007/4/2,39.21,25260 
2007/4/3,39.1,27521 
2007/4/4,39.85,56830 
2007/4/9,39.67,42889 
2007/4/10,39.39,38469 
2007/4/11,39.85,30657 
2007/4/12,39.39,29601 
2007/4/13,39.27,15601 
2007/4/14,39.5,5168 
2007/4/16,38.81,25999 
2007/4/17,39.1,28747 
2007/4/18,39.44,47133 
2007/4/19,38.75,70396 
2007/4/20,38.81,36044 
2007/4/23,39.44,50260 
2007/4/24,40.13,61860 
2007/4/25,39.85,26492 
2007/4/26,40.19,58301 
2007/4/27,39.67,36622 
2007/4/30,39.5,41145 
2007/5/2,39.1,48789 
2007/5/3,39.33,62295 
2007/5/4,39.73,42949 
2007/5/7,39.39,39667 
2007/5/8,39.1,29005 
2007/5/9,39.1,32817 
2007/5/10,39.39,37976 
2007/5/11,38.81,48062 
2007/5/14,38.64,59013 
2007/5/15,38.24,51655 
2007/5/16,38.29,40961 
2007/5/17,38.93,50267 
2007/5/18,39.39,82399 
2007/5/21,39.79,68103 
2007/5/22,39.33,27201 
2007/5/23,39.62,60420 
2007/5/24,39.39,43678 
2007/5/25,38.75,67146 
2007/5/28,38.87,31020 
2007/5/29,39.44,50722 
2007/5/30,39.1,48143 
2007/5/31,39.21,57828 
2007/6/1,39.56,68599 
2007/6/4,39.73,70665 
2007/6/5,39.67,52772 
2007/6/6,39.62,115589 
2007/6/7,39.67,92534 
2007/6/8,40.1,143616 
2007/6/11,40.23,52367 
2007/6/12,39.73,61054 
2007/6/13,39.31,53172 
2007/6/14,39.86,62820 
2007/6/15,40.29,76232 
2007/6/20,41.88,155446 
2007/6/21,42.43,142946 
2007/6/22,42.31,60656 
2007/6/23,41.88,10384 
2007/6/25,43.17,98491 
2007/6/26,42.37,43650 
2007/6/27,42.62,44934 
2007/6/28,43.17,75851 
2007/6/29,43.48,65105 
2007/7/2,43.54,35289 
2007/7/3,43.66,45194 
2007/7/4,44.09,44850 
2007/7/5,43.78,49565 
2007/7/6,43.23,41338 
2007/7/9,44.15,54237 
2007/7/10,44.15,83493 
2007/7/11,44.4,61806 
2007/7/12,43.97,66499 
2007/7/13,44.76,87165 
2007/7/16,44.46,46981 
2007/7/17,44.58,30794 
2007/7/18,43.54,42427 
2007/7/19,42.92,66276 
2007/7/20,42.56,70094 
2007/7/23,42.13,55365 
2007/7/24,43.72,78730 
2007/7/25,42.68,43076 
2007/7/26,41.82,73793 
2007/7/27,39.24,258496 
2007/7/30,39.86,123376 
2007/7/31,39.86,107177 
2007/8/1,37.59,182661 
2007/8/2,39.12,95938 
2007/8/3,39.18,43132 
2007/8/6,38.39,50987 
2007/8/7,37.59,73079 
2007/8/8,38.51,78739 
2007/8/9,39.12,50518 
2007/8/10,37.71,78853 
2007/8/13,38.02,59721 
2007/8/14,37.96,42058 
2007/8/15,37.4,70353 
2007/8/16,36.24,115604 
2007/8/17,36.18,76859 
2007/8/20,38.14,61946 
2007/8/21,37.96,50053 
2007/8/22,37.34,38006 
2007/8/23,38.51,90673 
2007/8/24,37.77,54918 
2007/8/27,37.77,39025 
2007/8/28,37.65,37588 
2007/8/29,36.91,50736 
2007/8/30,37.1,32322 
2007/8/31,38.45,56964 
2007/9/3,38.39,28817 
2007/9/4,37.77,18728 
2007/9/5,37.9,30196 
2007/9/6,38.14,38974 
2007/9/7,38.02,26671 
2007/9/10,37.53,32964 
2007/9/11,37.59,19079 
2007/9/12,37.71,30811 
2007/9/13,37.16,30861 
2007/9/14,37.9,46438 
2007/9/17,37.28,28983 
2007/9/19,37.65,86823 
2007/9/20,37.4,66991 
2007/9/21,37.71,29967 
2007/9/26,37.71,86944 
2007/9/27,39,74538 
2007/9/28,39,66094 
2007/9/29,38.82,10714 
2007/10/1,39.18,58783 
2007/10/2,39.8,109002 
2007/10/3,39.86,78100 
2007/10/4,39.37,39863 
2007/10/5,39.61,27483 
2007/10/8,39.86,63753 
2007/10/9,39.73,41887 
2007/10/11,38.82,81045 
2007/10/12,37.59,78498 
2007/10/15,38.57,89465 
2007/10/16,38.26,79443 
2007/10/17,38.02,46880 
2007/10/18,38.57,32345 
2007/10/19,38.02,26624 
2007/10/22,37.16,79511 
2007/10/23,37.71,34749 
2007/10/24,37.28,32745 
2007/10/25,37.47,45847 
2007/10/26,37.77,72182 
2007/10/29,39.18,82961 
2007/10/30,38.63,37835 
2007/10/31,39.12,48023 
2007/11/1,39.37,54714 
2007/11/2,37.77,59728 
2007/11/5,38.32,63834 
2007/11/6,38.39,32628 
2007/11/7,38.63,78559 
2007/11/8,37.96,58066 
2007/11/9,38.2,68369 
2007/11/12,37.77,79044 
2007/11/13,37.83,55168 
2007/11/14,37.71,75838 
2007/11/15,37.34,49353 
2007/11/16,37.1,53111 
2007/11/19,37.1,70538 
2007/11/20,37.1,63682 
2007/11/21,35.93,82582 
2007/11/22,36.73,54956 
2007/11/23,36.55,54263 
2007/11/26,37.47,145414 
2007/11/27,36.24,82696 
2007/11/28,35.87,53723 
2007/11/29,36.79,58525 
2007/11/30,37.16,46817 
2007/12/3,36.67,40101 
2007/12/4,36.98,40964 
2007/12/5,37.34,112361 
2007/12/6,37.96,92882 
2007/12/7,38.39,164035 
2007/12/10,37.47,108295 
2007/12/11,38.45,77009 
2007/12/12,37.59,117102 
2007/12/13,37.22,138223 
2007/12/14,36.67,152144 
2007/12/17,36.48,66445 
2007/12/18,36.06,82296 
2007/12/19,36.3,86752 
2007/12/20,36.18,56472 
2007/12/21,36.18,76961 
2007/12/24,36.3,35798 
2007/12/25,36.55,25444 
2007/12/26,36.48,23920 
2007/12/27,37.83,126355 
2007/12/28,37.1,74121 
2007/12/31,38.02,38278 
2008/1/2,37.1,38970 
2008/1/3,36.42,34838 
2008/1/4,36.79,48400 
2008/1/7,34.22,103229 
2008/1/8,34.34,47333 
2008/1/9,34.95,45113 
2008/1/10,34.15,61534 
2008/1/11,33.73,72675 
2008/1/14,33.66,78262 
2008/1/15,35.26,98450 
2008/1/16,33.97,78668 
2008/1/17,33.54,51230 
2008/1/18,33.48,65496 
2008/1/21,32.68,42792 
2008/1/22,30.41,87258 
2008/1/23,31.27,78326 
2008/1/24,32.93,71476 
2008/1/25,34.03,50414 
2008/1/28,33.24,39643 
2008/1/29,34.95,58212 
2008/1/30,35.44,110696 
2008/1/31,36.73,171328 
2008/2/1,37.65,134709 
2008/2/12,36.79,103197 
2008/2/13,36.73,52231 
2008/2/14,38.02,106487 
2008/2/15,37.71,30297 
2008/2/18,36.79,52090 
2008/2/19,37.71,20133 
2008/2/20,37.47,41015 
2008/2/21,37.96,40472 
2008/2/22,37.34,37270 
2008/2/25,37.53,40050 
2008/2/26,38.26,69612 
2008/2/27,39,93695 
2008/2/29,37.77,63516 
2008/3/3,37.22,47078 
2008/3/4,38.57,75215 
2008/3/5,38.82,70208 
2008/3/6,39.8,64665 
2008/3/7,39.24,53049 
2008/3/10,37.53,59861 
2008/3/11,38.26,43343 
2008/3/12,39.12,46949 
2008/3/13,38.02,42306 
2008/3/14,37.47,45819 
2008/3/17,36.73,90229 
2008/3/18,36.73,47526 
2008/3/19,38.08,43275 
2008/3/20,38.39,54424 
2008/3/21,39.73,102433 
2008/3/24,41.33,130571 
2008/3/25,41.21,88061 
2008/3/26,41.08,54420 
2008/3/27,39.12,54821 
2008/3/28,38.2,109945 
2008/3/31,38.69,74468 
2008/4/1,37.9,49055 
2008/4/2,39.24,63875 
2008/4/3,39.49,28587 
2008/4/7,39.86,45908 
2008/4/8,39.49,42269 
2008/4/9,38.69,42859 
2008/4/10,39.55,47626 
2008/4/11,39.31,37041 
2008/4/14,38.63,36204 
2008/4/15,38.63,38174 
2008/4/16,39.98,46623 
2008/4/17,41.15,101937 
2008/4/18,40.96,33794 
2008/4/21,41.33,39126 
2008/4/22,41.27,38313 
2008/4/23,39.61,71084 
2008/4/24,39.18,63781 
2008/4/25,39.67,47933 
2008/4/28,40.78,75601 
2008/4/29,39.67,54316 
2008/4/30,40.9,78539 
2008/5/2,41.7,91955 
2008/5/5,41.21,44634 
2008/5/6,41.7,33326 
2008/5/7,41.82,55060 
2008/5/8,41.39,47242 
2008/5/9,40.65,43011 
2008/5/12,41.45,36493 
2008/5/13,42.25,64228 
2008/5/14,42.06,66677 
2008/5/15,42.06,83929 
